strategy,model,style,sample_id,language,fallback,pred,hit,raw,error
S2,llama-3.3-70b-versatile,cot,ENG0304,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0304,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0304,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0304,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0304,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0304,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0304,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0304,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0572,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0572,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0572,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0572,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0572,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0572,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0572,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0572,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0572,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0366,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0366,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0366,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0366,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0366,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0366,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0366,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0366,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0366,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0819,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0819,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0819,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0819,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0819,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0819,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0819,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0819,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0819,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2013,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG2013,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG2013,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG2013,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG2013,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG2013,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG2013,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG2013,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG2013,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0068,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0068,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0068,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0068,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0068,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0068,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0068,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0068,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0068,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1613,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1613,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1613,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1613,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1613,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1613,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1613,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1613,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1613,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0225,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0225,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0225,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0225,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0225,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0225,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0225,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0225,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0225,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1589,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1589,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1589,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1589,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1589,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1589,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1589,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1589,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1589,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1956,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1956,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1956,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1956,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1956,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1956,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1956,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1956,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1956,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1244,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1244,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1244,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1244,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1244,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1244,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1244,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1244,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1244,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0463,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0463,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0463,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0463,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0463,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0463,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0463,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0463,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0463,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG0663,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG0663,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG0663,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG0663,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG0663,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG0663,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG0663,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG0663,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG0663,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1785,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1785,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1785,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1785,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1785,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1785,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1785,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1785,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1785,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1032,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1032,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1032,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1032,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1032,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1032,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1032,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1032,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1032,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1771,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1771,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1771,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1771,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1771,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1771,English,False,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1771,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1771,English,False,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1771,English,False,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG1628,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,cot,ENG1628,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,llama-3.3-70b-versatile,few-shot,ENG1628,English,True,,0,,All providers failed for llama-3.3-70b-versatile: None
S2,meta/llama-4-maverick-17b-128e-instruct,zero-shot,ENG1628,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,cot,ENG1628,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,meta/llama-4-maverick-17b-128e-instruct,few-shot,ENG1628,English,True,,0,,All providers failed for meta/llama-4-maverick-17b-128e-instruct: None
S2,allam-2-7b,zero-shot,ENG1628,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,cot,ENG1628,English,True,,0,,All providers failed for allam-2-7b: None
S2,allam-2-7b,few-shot,ENG1628,English,True,,0,,All providers failed for allam-2-7b: None
S2,llama-3.3-70b-versatile,zero-shot,ENG2018,English,False,,0,,All providers failed for llama-3.3-70b-versatile: None
